ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore,Cluster
7263,18.0,46495.0,565.0,2,4,0,27725.0,60,1,0,3,326,0.396737268652336,2,4,0.5287955507725706,0,4,0,17,14,5364,1304,40803,25936.0,3874.5833333333335,0.9838940997156598,5.0,14867.0,0.250225,0.2588758177733028,828.2553224721996,0.2979043740115366,0,62.0,3
669,29.0,29904.0,545.0,0,2,3,14572.0,48,2,0,2,167,0.3325233578426828,1,1,0.2433716132027345,0,3,0,25,6,3447,1503,11276,17820.0,2492.0,0.5531388415820913,4.0,5945.0,0.237072,0.2355210711276309,471.4729728988952,0.2562090581456241,0,56.0,3
365,18.0,50277.0,547.0,0,3,0,25015.0,24,1,1,2,399,0.1722640511534551,3,0,0.1864538721543916,0,4,0,26,8,2385,1096,189786,10830.0,4189.75,0.9204395117765776,7.0,178956.0,0.226515,0.21724228407299,1294.32791584555,0.4041596553125007,0,46.0,2
4706,39.0,43790.0,508.0,0,0,18,46794.0,72,1,0,3,306,0.7261419956685564,6,0,0.0927914065502103,0,1,0,27,25,5095,1957,29575,8443.0,3649.1666666666665,0.9054633313022518,6.0,21132.0,0.307794,0.3163233183126716,1457.3646360513976,0.4832239240149982,0,54.0,0
577,46.0,33027.0,579.0,0,0,24,38092.0,60,1,0,2,606,0.3785855545289653,2,1,0.4416785616989594,0,1,0,19,28,5789,793,42052,75953.0,2752.25,0.8576495198147728,3.0,9791.0,0.253592,0.2638798912604734,1149.258258835148,0.6377539318140242,0,57.0,0
5470,57.0,71015.0,545.0,0,0,35,13276.0,72,1,1,0,195,0.0262401779720074,3,0,0.2250479770887842,0,3,0,24,21,12145,3570,39826,9726.0,5917.916666666667,0.7575979669359731,3.0,30100.0,0.255776,0.3069312,405.3483036831425,0.101445886702777,0,51.0,3
7749,29.0,48464.0,528.0,0,3,7,11597.0,60,3,2,0,523,0.1737025172437563,1,0,0.4603670314552558,0,3,0,24,17,6346,545,15055,22589.0,4038.6666666666665,0.8914712944471027,10.5,1160.0,0.252597,0.2620876948267452,348.6543912767032,0.2158272675660374,0,56.0,3
8701,67.0,110863.0,600.0,0,3,44,32705.0,48,3,1,0,393,0.2313895384888381,3,1,0.1749830204283328,0,1,0,21,28,2610,2237,86250,92319.625,9238.583333333334,0.927776637815034,3.0,5391.0,0.227705,0.2185242753611524,1027.787855722299,0.1537884981343422,1,36.8,4
9625,26.0,47577.0,584.0,0,3,5,12242.0,36,1,0,0,471,0.1581784787717935,3,2,0.2086499109058374,0,0,0,29,14,4191,1060,22641,8601.0,2385.833333333333,0.5900327090819965,1.0,14040.0,0.205242,0.2232882073839689,469.61256980291415,0.3942490687263349,0,52.0,1
3689,30.0,39648.0,619.0,0,0,7,53179.375,48,2,3,3,972,0.4410724857713878,1,0,0.1645360083474983,0,2,0,19,19,331,757,88469,14449.0,3304.0,0.8438781826300265,4.0,74020.0,0.260186,0.2855545144850122,2022.154534639842,0.995269068555772,0,47.0,0
1736,47.0,119190.0,591.0,0,0,23,21750.0,60,1,0,0,165,0.2354152920193302,1,2,0.2097387910476632,0,1,0,18,25,5888,1875,75886,44920.0,9932.5,0.9191869274302692,4.0,30966.0,0.23125,0.2109533573450656,589.5776022679024,0.0759705615170302,1,40.8,4
3008,41.0,38435.0,586.0,0,3,20,12767.0,60,1,1,3,233,0.5833365380305192,4,2,0.2999688993758111,0,2,0,20,5,3416,655,40120,92319.625,3202.9166666666665,0.9268859571274264,2.0,4426.0,0.224767,0.2105342527074175,345.77404300171486,0.1807021859248231,0,56.0,1
9715,43.0,69165.0,597.0,0,4,17,14396.0,36,2,2,2,273,0.2021067125184312,1,2,0.6201072214712922,0,1,0,23,21,3106,664,22480,8657.0,5763.75,0.7913431185625599,3.0,13823.0,0.200896,0.2016400953745168,536.2107390290386,0.1403965715079659,1,46.400000000000006,1
5788,43.0,30844.0,638.0,0,4,18,46909.0,12,1,0,0,476,0.0539050199626312,5,0,0.3312538458821139,0,0,0,23,4,828,3006,62829,49626.0,2570.333333333333,0.711980595369683,4.0,13203.0,0.192909,0.1981464944572687,2022.154534639842,0.995269068555772,0,54.0,0
595,70.0,39859.0,635.0,0,0,47,9119.0,72,1,3,3,616,0.1276804402414413,3,0,0.1732396963397638,0,1,0,22,9,2270,1226,31423,82100.0,3321.583333333333,0.9740564339299892,8.0,6488.0,0.206619,0.209738251326294,223.60374221189505,0.2527721444728352,0,48.0,1
4968,36.0,54314.0,591.0,2,0,14,19484.0,72,2,3,0,294,0.568590996445818,1,1,0.2026850224942576,1,2,0,20,13,2706,4194,246206,26448.0,4526.166666666667,0.8935199875144931,6.0,207453.75,0.238984,0.2739392954214978,553.8234079950438,0.1873159939599463,0,62.0,2
6646,52.0,119579.0,663.0,2,1,30,32321.0,72,2,5,0,262,0.3864242640448639,4,1,0.1941853316086148,0,0,0,20,9,2956,944,78681,64967.0,9964.916666666666,0.6967546759421446,6.0,13714.0,0.2158209999999999,0.2074501719965603,788.2003523428771,0.1053897777044006,1,37.6,4
7399,31.0,55841.0,582.0,2,1,6,29054.0,48,1,3,0,857,0.4300174238024746,1,0,0.418369710848766,0,3,0,29,24,2153,4413,18447,92319.625,4653.416666666667,0.7874256141457158,4.0,3832.0,0.233054,0.2462510002403856,957.2820633813344,0.3898817134466791,0,60.0,3
5750,23.0,25196.0,591.0,1,3,1,19335.0,72,0,0,2,196,0.3462240544250416,4,0,0.1069137892612255,0,3,0,23,19,2886,3509,28754,2973.0,2099.6666666666665,0.8527751424634273,6.0,25781.0,0.238835,0.2323178481291403,500.05041258809314,0.3315051972954881,0,55.0,3
4531,56.0,75638.0,600.0,0,3,34,13080.0,48,1,0,1,703,0.0247295469007906,5,1,0.1250941493025461,0,3,0,19,24,2679,1185,35052,92319.625,6303.166666666667,0.7774323110516378,2.0,3482.0,0.20808,0.198370387672521,396.8943542543573,0.1744986944532151,1,36.8,4
7713,51.0,115705.0,619.0,0,1,29,12697.0,48,1,2,3,296,0.1697752221490726,1,0,0.0607665411782967,0,0,0,27,22,3510,186,246206,10708.0,9642.083333333334,0.710478264371724,7.0,207453.75,0.198197,0.1635258335708502,362.1334480844209,0.068256353459341,1,31.200000000000003,4
7921,56.0,42911.0,550.0,0,3,33,21669.0,48,1,4,0,312,0.1644600222048006,1,2,0.0827175605606583,0,2,0,20,21,880,2465,123738,38710.0,3575.9166666666665,0.9450729714571984,4.0,85028.0,0.241669,0.2602392771816647,730.9120588519768,0.2916488710639165,0,48.0,1
627,69.0,78972.0,627.0,0,0,46,23758.0,48,1,2,0,153,0.279325868816565,3,1,0.2446897219156692,0,1,0,17,13,345,1764,19685,23728.0,6581.0,0.4858548196916785,7.0,5293.0,0.205258,0.1780286656407259,695.4462925158351,0.1289236122953707,1,39.2,4
5135,40.0,51011.0,576.0,0,0,20,53179.375,36,2,2,3,316,0.2410807029064889,1,1,0.2957537505059012,0,1,0,24,5,1671,2380,35345,75483.0,4250.916666666667,0.9316590750941054,8.0,2825.0,0.251498,0.2519216601308232,2022.154534639842,0.5853734363110956,0,54.0,0
8217,43.0,23447.0,526.0,0,3,21,23433.0,24,2,2,0,593,0.7261419956685564,4,1,0.3095816310129675,0,2,0,23,26,5734,297,136418,57605.0,1953.9166666666667,0.7881952400922807,3.0,78813.0,0.235433,0.2630724456189057,1266.0768098770045,0.9514616675277884,0,57.0,0
5248,28.0,15000.0,444.0,0,3,8,39214.0,96,1,1,1,276,0.3018981534791927,5,0,0.3405281194253013,0,3,0,25,13,6284,802,49072,4999.0,1250.0,0.8339897807150924,4.0,44073.0,0.3325585,0.3486275224639977,1304.512472843428,0.995269068555772,0,56.0,0
3948,23.0,71417.0,529.0,0,4,0,17889.0,60,3,1,0,399,0.3888326328926085,1,2,0.3451166036587524,0,4,0,23,10,12145,1625,95310,14820.0,5951.416666666667,0.6996175255860815,5.0,80490.0,0.258389,0.2644053432779414,540.2804533732447,0.1578246837654751,0,52.0,3
7565,62.0,24203.0,630.0,0,3,39,26225.0,24,1,2,3,316,0.4277280773329979,4,2,0.260068768805783,0,4,1,27,3,1640,2623,74405,8715.0,2016.9166666666667,0.9334860178077188,4.0,65690.0,0.186225,0.1764498754793484,1304.7655180873398,0.8035857627999867,0,59.0,1
8003,42.0,69223.0,609.0,0,1,20,37100.0,24,1,2,2,977,0.4168253317082453,3,0,0.493423196514129,0,1,0,19,4,2301,221,8333,16030.0,5768.583333333333,0.7682406477422906,6.0,9120.0,0.2075999999999999,0.2031375663600454,1893.925671584812,0.511377837698709,0,57.0,0
281,50.0,27549.0,571.0,0,3,26,26843.0,36,1,1,3,466,0.1256596862742818,4,1,0.4285731951307846,0,4,0,22,1,1559,2765,33224,19487.0,2295.75,0.6313418027419392,5.0,13737.0,0.226343,0.2391252903228411,1051.8950351518824,0.6611761015580453,0,61.0,1
497,19.0,22216.0,512.0,0,3,0,18678.0,48,2,0,3,282,0.1309239832459659,4,1,0.2753204112941138,0,1,0,23,9,4900,790,21121,28292.0,1851.3333333333333,0.8899317673688308,3.0,4343.0,0.257678,0.2445463518947186,613.6410848176536,0.4837816446620383,0,54.0,3
2872,36.0,94749.0,538.0,0,3,13,14635.0,36,1,0,1,267,0.077987266724066,0,2,0.2911640677701286,0,1,0,31,10,4464,2146,54848,92319.625,4969.416666666667,0.6559526725395266,8.0,9212.0,0.230635,0.2269703009191598,564.2083748864897,0.1672647778685941,0,50.0,4
8823,44.0,135312.0,554.0,1,1,21,44124.0,72,2,0,0,504,0.5364855764981351,4,0,0.0495867406659911,0,3,0,17,22,12145,865,24387,54213.0,11276.0,0.9717118653499645,2.0,10589.0,0.282124,0.3385488,1438.9718738067902,0.1723103825653414,0,52.0,4
9008,42.0,53118.0,625.0,0,1,23,21132.0,12,2,0,2,318,0.1983964226290271,7,0,0.4998091713812786,0,0,0,34,17,6053,3105,49824,49955.0,4426.5,0.7821414976294148,5.0,6480.0,0.173632,0.1700387166132442,1927.377648353678,0.5072580251561455,0,52.0,1
9490,42.0,97850.0,637.0,0,1,22,25488.0,96,2,2,2,699,0.4109387061461187,2,1,0.3069790713928234,0,0,0,28,9,11576,888,22575,58714.0,8154.166666666667,0.8212640220184775,5.0,10014.0,0.241988,0.2438988540620764,605.833953050569,0.1600205154482047,0,52.0,4
3532,63.0,48096.0,556.0,0,1,38,40385.0,84,1,0,3,268,0.0403671533437067,6,0,0.2388420228257062,0,3,0,27,24,5150,1438,134681,11834.0,4008.0,0.600579163401042,6.0,122847.0,0.287385,0.302367253751429,1161.163285447179,0.3565776660297353,0,48.0,2
2190,64.0,40781.0,647.0,0,1,43,21282.0,48,1,0,0,385,0.2448861464045588,3,1,0.0950763219231076,0,2,0,27,23,6853,3957,13370,32016.0,3398.4166666666665,0.685198869235594,4.0,9323.0,0.192782,0.2068986585218123,655.4670415856367,0.3061622936913671,0,48.0,1
8504,44.0,89835.0,483.0,0,3,18,13656.0,48,2,0,0,747,0.2492298828108568,3,1,0.0632093453425337,0,2,0,30,26,3093,1588,58517,36244.0,7486.25,0.6638485183675185,4.0,22273.0,0.267156,0.2735693271898298,470.9294339480295,0.1626888540922397,1,39.2,4
6052,37.0,26605.0,539.0,0,3,13,14193.0,72,1,3,0,256,0.0600494963142294,3,1,0.2976924267840793,1,1,0,23,27,3445,1823,51687,82586.0,2217.083333333333,0.8988977687990124,10.5,7957.0,0.259693,0.3116316,437.6835195900295,0.312881121408771,0,65.0,3
3492,43.0,47979.0,612.0,2,3,18,6991.0,60,2,3,2,824,0.2262605026447825,6,3,0.2809952196883566,0,2,0,34,6,592,1175,221971,23800.0,3998.25,0.7344344663865836,5.0,198171.0,0.2059909999999999,0.2029859514056724,186.38215894696225,0.252706098654902,0,51.0,2
8683,37.0,38002.0,482.0,0,1,17,22696.0,96,0,5,0,307,0.2733066230068712,2,2,0.3082521404470371,0,2,0,21,14,572,542,20218,61037.0,3166.833333333333,0.90717626411277,7.0,10888.0,0.316696,0.3080897808848619,638.7295817186647,0.2986357291885684,0,55.0,3
9381,32.0,15000.0,574.0,0,3,9,24838.0,24,1,2,1,337,0.0363514292888442,4,0,0.2529344069871768,0,1,0,29,14,3021,638,114402,71679.0,1250.0,0.8070509618237816,5.0,42723.0,0.212838,0.2079192447014524,1273.7797340324616,0.995269068555772,0,53.0,0
8652,52.0,35127.0,577.0,1,2,29,27959.0,84,2,0,0,582,0.4985932838623593,4,0,0.3021317594133013,0,3,0,21,14,958,4413,26388,22513.0,2927.25,0.977278378386738,2.0,3875.0,0.264459,0.262678291365377,730.508573569008,0.4483759752563013,0,59.0,3
2842,50.0,48151.0,648.0,0,1,29,21328.0,72,0,5,1,181,0.5197396019421235,6,1,0.3374197989902631,0,3,0,21,5,746,1902,36118,43077.0,4012.5833333333335,0.7846134981247713,4.0,2578.0,0.212328,0.1958475714925349,505.7453043427252,0.1711479232438101,0,55.0,1
3823,18.0,33785.0,601.0,0,3,0,22712.0,12,1,0,3,479,0.4727275807551657,3,1,0.2001378984994679,0,3,0,23,28,1587,431,80102,5815.0,2815.4166666666665,0.8037469124717312,4.0,74287.0,0.187212,0.1540057207305794,2022.154534639842,0.8997752484097696,0,49.0,0
601,21.0,31071.0,534.0,0,3,0,14665.0,60,2,1,0,213,0.4459159265960131,3,3,0.3360908671531478,0,0,0,24,20,1031,564,48910,14798.0,2589.25,0.8166135601558654,4.0,34112.0,0.252665,0.2683106173299207,446.3209960697675,0.2546378279693994,0,56.0,3
8436,38.0,129442.0,503.0,2,1,20,16898.0,60,2,5,0,293,0.6437364544374041,5,2,0.2987625437074689,0,2,0,19,29,12145,3302,73797,16845.0,10786.833333333334,0.7721600017384549,8.0,56952.0,0.2703979999999999,0.2380751946756615,484.23502635467344,0.0720540498157945,1,42.400000000000006,4
9386,20.0,18775.0,590.0,0,4,0,18770.0,60,2,1,0,623,0.2112368053327585,3,1,0.0203200485116114,0,3,0,26,24,9694,4413,204147,9204.0,1564.5833333333333,0.8414597148030025,5.0,194943.0,0.22877,0.223637592583038,522.2964700881726,0.7320137225596842,0,48.0,2
1098,65.0,15592.0,608.0,0,0,43,31273.0,48,2,0,3,683,0.1826958767674325,4,2,0.1316685197415375,0,2,0,26,17,3413,4413,70970,17603.0,1299.3333333333333,0.551411924341266,6.0,53367.0,0.222273,0.2104216497003763,969.0995602958972,0.995269068555772,0,46.0,1
5838,61.0,59030.0,596.0,0,2,36,28201.0,24,3,3,1,512,0.4574090689779836,1,2,0.5477019340504815,0,3,0,22,23,5544,781,11649,43846.0,4919.166666666667,0.7552569899844778,5.0,8458.0,0.205201,0.2072141712545328,1445.2708056518684,0.3978866621687687,0,59.0,1
9023,27.0,86553.0,575.0,0,0,8,42902.0,72,1,0,3,522,0.2708888735810019,4,1,0.1041268836089026,0,3,0,28,17,3605,4282,26543,37675.0,7212.75,0.8130553273752776,5.0,8298.0,0.270402,0.3104710933723424,1319.769409864212,0.2553491261813056,0,49.0,3
8228,31.0,41987.0,533.0,0,1,11,51483.0,96,1,4,3,189,0.079669367172461,1,1,0.1655440265046797,0,1,0,26,11,244,806,246206,20199.0,3498.9166666666665,0.767753158643957,9.0,207453.75,0.319983,0.3015255001516096,1425.2078709890832,0.4613450461302069,0,42.0,2
8473,35.0,15000.0,484.0,0,3,12,15098.0,60,2,3,0,563,0.3656740983622469,2,1,0.2495141504294333,0,1,0,22,26,7690,3935,52594,14411.0,1250.0,0.874722424710559,6.0,38183.0,0.278098,0.2919948226469924,481.0739747788882,0.8352591798231106,0,54.0,3
8449,28.0,39624.0,602.0,0,1,7,23437.0,48,1,5,0,420,0.2096161510258467,4,0,0.3463683907554573,0,2,0,27,9,4051,508,56820,4891.0,3302.0,0.9452566924368282,5.0,51929.0,0.217437,0.2063957088590804,721.2071464223028,0.3456108862575114,0,51.0,1
6268,33.0,34320.0,606.0,2,4,10,15540.0,84,1,4,2,336,0.2992043946688378,2,0,0.3862693809740913,1,3,0,21,28,2936,355,50767,10515.0,2860.0,0.8419591787580911,3.0,40252.0,0.23754,0.2150114343020155,359.26670269327,0.2431002456969475,0,67.0,3
7549,41.0,33739.0,549.0,0,0,17,18484.0,36,2,2,3,664,0.4238031369819985,4,1,0.661587839368994,0,1,0,28,17,2244,743,74786,29103.0,2811.583333333333,0.6067046799957919,7.0,45683.0,0.228984,0.2281250303019761,713.7054183222123,0.4900105225367244,0,60.0,1
4828,55.0,41046.0,578.0,0,1,29,30871.0,60,0,1,0,168,0.0336416092142923,7,3,0.2916997922374484,0,3,0,21,24,853,2199,246206,82829.0,3420.5,0.8615578535156281,5.0,199735.0,0.246871,0.2633115393009,930.3540806902946,0.321109218152403,0,48.0,2
3171,38.0,19316.0,611.0,2,0,15,29206.0,24,1,2,3,278,0.1826467173259516,2,1,0.3088839256422199,0,2,0,29,6,12145,457,78890,9341.0,1609.6666666666667,0.6846379163205152,3.0,69549.0,0.198706,0.2106524159599409,1501.705398737511,0.995269068555772,0,55.0,0
2271,37.0,51148.0,578.0,0,3,14,14826.0,60,2,0,0,605,0.2135768162966175,2,3,0.0730841472918794,0,3,0,33,22,686,1519,13238,13374.0,4262.333333333333,0.7692131964516691,9.0,3130.0,0.230826,0.1935063535700262,387.4606908380374,0.2328444570668735,0,50.0,1
6437,57.0,57099.0,533.0,0,1,33,22237.0,24,2,0,3,108,0.1274480776837954,3,0,0.0911646610061649,1,0,1,27,24,2564,268,246206,31727.0,4758.25,0.7456689639241606,6.0,207453.75,0.230737,0.1974729781421662,1129.02670585463,0.2599751391487689,1,47.2,2
3523,49.0,85574.0,636.0,0,0,27,25491.0,60,3,0,0,535,0.3142279236922318,1,1,0.1310708819188622,0,3,0,22,28,3835,1242,46184,3996.0,7131.166666666667,0.6615948803936936,7.0,42188.0,0.2124909999999999,0.1929285269210287,665.3649618074886,0.1683265891706577,1,36.8,4
5802,53.0,135775.0,616.0,0,1,34,21540.0,72,2,4,3,886,0.0681410203872335,0,0,0.2041277628765836,0,1,0,19,29,2667,1523,246206,5584.0,11314.583333333334,0.740196170782213,5.0,207453.75,0.22854,0.1914574467316842,505.3336331738985,0.1229681723298602,1,32.0,4
6154,68.0,73720.0,602.0,0,1,46,9990.0,84,1,0,0,149,0.5894439213975168,3,3,0.3311459399754676,0,2,0,19,28,5917,579,10544,17492.0,6143.333333333333,0.9172865934579232,7.0,9950.0,0.23399,0.2249722621297896,237.10180027914947,0.0628489094323086,1,41.6,4
1175,54.0,103990.0,650.0,0,2,33,30065.0,24,2,3,3,265,0.1381018760684182,4,1,0.1823236824408651,0,0,0,31,23,591,152,60739,48328.0,8665.833333333334,0.8914078649606404,4.0,12411.0,0.180065,0.1657102078020788,1480.292004985483,0.2013992120379439,1,33.6,4
5050,51.0,63886.0,594.0,0,1,27,11481.0,36,1,0,3,275,0.3132545814121661,4,0,0.2891707138114657,0,4,0,32,26,499,2133,48951,26075.0,5323.833333333333,0.7490429174226596,6.0,22876.0,0.199481,0.1918177425886607,421.9036683846388,0.130902608092785,1,41.6,1
7439,23.0,19638.0,608.0,0,1,1,16411.0,36,2,3,2,159,0.2493306002566507,2,2,0.6830864974672661,0,3,1,21,9,603,1160,38934,39585.0,1636.5,0.9418478216673444,5.0,4733.0,0.197411,0.1915212451408295,602.8249228378985,0.4655208816607996,0,64.0,1
8265,41.0,32537.0,456.0,2,1,17,40300.0,120,1,2,3,977,0.418563475471259,1,0,0.1185378760763602,0,1,0,18,19,95,2956,21756,3722.0,2711.4166666666665,0.9355200598147148,2.0,18034.0,0.3325585,0.3486275224639977,1387.535380487781,0.879811432088188,0,55.0,0
2654,42.0,67004.0,603.0,0,0,17,21706.0,72,1,0,0,388,0.4146921187349495,4,1,0.2946705445640334,0,0,0,18,14,1528,1230,63716,9665.0,5583.666666666667,0.7698327699576865,6.0,54051.0,0.235206,0.2104543167196622,533.1570321551936,0.1649734998785494,1,38.400000000000006,4
701,37.0,23965.0,470.0,0,3,18,36780.0,60,1,1,3,617,0.4173644692542232,4,1,0.1777516866458378,0,4,0,25,25,6171,2282,21967,5652.0,1997.0833333333333,0.8543081630610156,5.0,16315.0,0.30678,0.3143011256984806,1222.4679578574594,0.9210772165361784,0,53.0,0
125,36.0,15000.0,575.0,0,3,16,16449.0,12,1,1,0,195,0.272116971226163,4,0,0.0732499625221535,0,4,0,26,29,587,1172,69490,92319.625,1250.0,0.6566031594823903,2.0,7278.0,0.193949,0.2156286869915251,1536.0755099871574,0.995269068555772,0,52.0,0
4183,40.0,42513.0,587.0,0,1,12,45450.0,96,2,2,3,484,0.2686500344166562,2,2,0.069679269778102,0,4,1,26,12,12145,1863,67351,24437.0,3542.75,0.7821543292588906,7.0,42914.0,0.28695,0.2562126015619406,1117.440134341737,0.4520330631124795,0,57.0,0
9101,35.0,51932.0,566.0,0,1,14,18930.0,12,0,1,2,245,0.0841138335046799,0,1,0.4672410687735943,0,1,0,22,3,1596,1322,210638,61128.0,4327.666666666667,0.8261709648138993,2.0,149510.0,0.20093,0.1891896979072612,1743.7920440539256,0.4595529640423458,0,54.0,2
7163,47.0,72133.0,559.0,0,0,27,20888.0,60,0,0,0,219,0.0441917672740503,2,0,0.4091962093997922,0,4,0,24,19,337,2615,202086,92319.625,6011.083333333333,0.8427273878780086,1.0,24521.0,0.246388,0.2059997800958521,560.400477768498,0.1296605677459966,1,44.0,4
5389,33.0,113027.0,593.0,0,3,14,36363.0,96,2,0,0,841,0.2952030670837139,3,4,0.4340741740790325,0,0,0,22,8,2750,2291,75057,10954.0,9418.916666666666,0.8995645926230822,5.0,64103.0,0.274863,0.2875252966017734,971.313679561208,0.1924121152886876,0,54.0,4
8846,30.0,18292.0,517.0,0,3,6,26687.0,48,2,3,0,628,0.3793559426801481,7,2,0.486312562412642,0,1,0,23,28,3882,141,53602,7523.0,1524.3333333333333,0.8270040015436194,5.0,46079.0,0.263187,0.2478327727520929,881.6415390364232,0.9903618231159568,0,58.0,0
9251,30.0,81479.0,611.0,0,2,8,10590.0,36,1,0,0,274,0.1296161516801029,5,2,0.1326060515301237,0,2,1,21,2,1852,1141,31905,23541.0,6789.916666666667,0.6378156455027364,5.0,8364.0,0.1900899999999999,0.1783212910089092,381.9626510785762,0.0966083507768003,1,44.0,4
3179,55.0,47062.0,636.0,0,1,32,11422.0,24,1,0,3,328,0.2227897961227487,4,2,0.4604918284116205,1,1,0,22,9,8631,308,246206,53552.0,3921.8333333333335,0.9582379628306544,6.0,207453.75,0.168422,0.1859069178098697,573.4983679430362,0.2298665678321455,1,47.2,2
4313,36.0,33000.0,600.0,0,0,13,22167.0,84,1,4,3,268,0.1654340973736497,3,4,0.1583628294721886,0,3,0,17,11,3377,714,7317,31486.0,2750.0,0.987269845217236,6.0,6615.0,0.247167,0.2214309127731283,521.2432903559982,0.2869975601294539,0,47.0,3
1676,46.0,75330.0,570.0,0,4,22,18964.0,48,3,0,3,414,0.0389017446276106,3,1,0.1536125792138923,0,1,0,27,10,12145,500,26370,20472.0,6277.5,0.7814567675350338,4.0,5898.0,0.228964,0.2139694892369455,591.2898788272657,0.1601417568820813,1,39.2,4
7003,43.0,27796.0,606.0,0,0,18,48359.0,36,1,0,0,546,0.129928928086579,1,0,0.0970210719793357,0,3,0,28,21,1522,1165,52333,38095.0,2316.333333333333,0.8283821479893977,4.0,14238.0,0.230359,0.2403990804368782,1898.274978436284,0.995269068555772,0,48.0,0
7778,29.0,37912.0,587.0,0,4,4,26672.0,72,2,0,0,352,0.5561757486478038,0,2,0.6056543742459886,0,0,0,21,24,4929,228,77263,92319.625,3159.333333333333,0.9777858621383244,3.0,2818.0,0.248172,0.2429716524829472,707.008514852773,0.3351999941504873,0,60.0,3
4336,30.0,17439.0,436.5,0,3,7,19909.0,12,1,3,1,374,0.1254660818140042,1,1,0.2803583998849389,0,3,0,21,8,2206,2815,30307,22542.0,1453.25,0.8779467674248792,7.0,7765.0,0.290409,0.2655316447006841,1907.2724744113675,0.995269068555772,0,54.0,0
702,59.0,101478.0,601.0,0,3,36,11687.0,36,1,1,0,650,0.399385110624088,3,1,0.1296787571711862,1,1,0,28,9,893,1225,14390,50999.0,8456.5,0.9786585155060766,1.0,8718.0,0.196187,0.1810283317066739,423.11617866273673,0.126898383333854,0,59.0,1
7748,30.0,38544.0,536.0,0,3,7,35162.0,24,1,2,0,325,0.286745161276167,1,3,0.268425750411434,0,2,0,21,21,12145,1107,51546,55003.0,3212.0,0.7240869930613872,5.0,8832.0,0.242162,0.2073815731983444,1802.3032345382337,0.662298640889861,0,53.0,0
4002,32.0,46253.0,532.0,0,3,8,51518.0,60,0,3,0,977,0.0584285623801581,1,3,0.1878550802563203,0,0,0,25,16,4246,349,108142,18485.0,3854.4166666666665,0.6973069153278532,8.0,89657.0,0.290518,0.2345926095509906,1465.942588144648,0.6555966328181042,0,48.0,0
9491,34.0,19184.0,603.0,0,3,13,16311.0,72,1,0,3,447,0.2377723758343765,2,0,0.4865053977722361,0,3,1,19,9,2806,3388,13378,92319.625,1598.6666666666667,0.6410183635188244,4.0,7892.0,0.229811,0.2290604006518607,418.6500072419088,0.5414824899344717,0,62.0,3
2334,51.0,128457.0,585.0,0,2,32,10254.0,48,0,0,3,293,0.1089284778973686,2,1,0.1003915934862279,0,1,1,21,11,12145,1536,29765,38871.0,10704.75,0.8455178317186538,4.0,1512.0,0.212754,0.1948036939770392,309.2011033937181,0.0562555037150534,1,42.400000000000006,4
3712,73.0,94678.0,696.0,0,2,49,39079.0,48,1,2,2,507,0.1434200264658274,6,0,0.2422648893973636,0,2,0,26,29,2619,448,113804,64099.0,7889.833333333333,0.6980327063935023,8.0,49705.0,0.186079,0.1828610483011324,1153.7962603076007,0.2104982691194492,1,35.2,4
3132,18.0,67320.0,450.0,0,1,0,7761.0,96,2,0,2,382,0.6893952282334954,2,3,0.0408158010186096,0,4,0,25,25,2084,3257,23578,12571.0,5610.0,0.8615225303563943,4.0,11007.0,0.317761,0.2871817400468667,207.12489184917249,0.1050133497057348,1,41.6,3
9972,51.0,36141.0,589.0,0,3,29,22170.0,36,1,2,2,366,0.1081752365584773,2,1,0.2274121226062195,0,2,0,26,26,7523,1634,122548,11449.0,3011.75,0.8217891761203634,5.0,111099.0,0.21267,0.2180329692018566,844.4279829484472,0.4019018786248683,0,48.0,1
4320,38.0,26886.0,632.0,0,0,17,17640.0,72,1,0,3,443,0.135089971619066,1,1,0.3533478292204732,0,1,1,17,8,710,490,10685,9641.0,2240.5,0.4858548196916785,5.0,1044.0,0.21664,0.1805682800974325,402.8963370849631,0.3775480192300661,0,59.0,1
9186,38.0,44395.0,586.0,0,1,15,22234.0,60,2,1,0,341,0.5133925222690229,3,1,0.2787198263154303,0,1,0,23,18,3255,4413,52776,5633.0,3699.5833333333335,0.8266423322898065,2.0,47143.0,0.234234,0.2239998214523302,619.145942144404,0.2595281294229721,0,54.0,1
7244,18.0,17486.0,548.0,0,1,0,36605.0,120,1,3,1,387,0.1585265422670945,4,0,0.2953070260610499,0,3,0,22,7,1280,514,134312,16613.0,1457.1666666666667,0.8304323599695796,10.0,117699.0,0.317605,0.3020989304169894,970.6532041496092,0.931707563181706,0,50.0,3
